order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
657911,31282,13,0,10,24,83,7,1,4,produce,fresh vegetables
657911,31282,13,0,10,24,96,8,1,20,deli,lunch meat
657911,31282,13,0,10,24,96,9,1,20,deli,lunch meat
657911,31282,13,0,10,24,67,10,1,20,deli,fresh dips tapenades
657911,31282,13,0,10,24,123,11,1,4,produce,packaged vegetables fruits
657911,31282,13,0,10,24,31,12,1,7,beverages,refrigerated
657911,31282,13,0,10,24,91,13,1,16,dairy eggs,soy lactosefree
657911,31282,13,0,10,24,83,14,1,4,produce,fresh vegetables
657911,31282,13,0,10,24,67,15,1,20,deli,fresh dips tapenades
620837,9700,2,2,15,13,83,1,1,4,produce,fresh vegetables
620837,9700,2,2,15,13,98,2,1,7,beverages,juice nectars
620837,9700,2,2,15,13,65,3,0,11,personal care,protein meal replacements
620837,9700,2,2,15,13,123,4,0,4,produce,packaged vegetables fruits
620837,9700,2,2,15,13,83,5,0,4,produce,fresh vegetables
620837,9700,2,2,15,13,83,6,0,4,produce,fresh vegetables
620837,9700,2,2,15,13,67,7,0,20,deli,fresh dips tapenades
620837,9700,2,2,15,13,24,8,0,4,produce,fresh fruits
620837,9700,2,2,15,13,123,9,0,4,produce,packaged vegetables fruits
2445059,135153,6,4,18,6,84,1,1,16,dairy eggs,milk
2445059,135153,6,4,18,6,121,2,1,14,breakfast,cereal
2445059,135153,6,4,18,6,92,3,0,18,babies,baby food formula
2445059,135153,6,4,18,6,129,4,0,1,frozen,frozen appetizers sides
2445059,135153,6,4,18,6,31,5,1,7,beverages,refrigerated
2445059,135153,6,4,18,6,123,6,0,4,produce,packaged vegetables fruits
2445059,135153,6,4,18,6,31,7,0,7,beverages,refrigerated
2445059,135153,6,4,18,6,94,8,1,7,beverages,tea
2445059,135153,6,4,18,6,122,9,0,12,meat seafood,meat counter
2445059,135153,6,4,18,6,83,10,0,4,produce,fresh vegetables
2445059,135153,6,4,18,6,74,11,0,17,household,dish detergents
2445059,135153,6,4,18,6,123,12,0,4,produce,packaged vegetables fruits
2445059,135153,6,4,18,6,83,13,0,4,produce,fresh vegetables
2445059,135153,6,4,18,6,110,14,0,13,pantry,pickled goods olives
2445059,135153,6,4,18,6,83,15,1,4,produce,fresh vegetables
2445059,135153,6,4,18,6,91,16,0,16,dairy eggs,soy lactosefree
2445059,135153,6,4,18,6,83,17,0,4,produce,fresh vegetables
272024,69131,2,4,17,23,24,1,1,4,produce,fresh fruits
272024,69131,2,4,17,23,84,2,1,16,dairy eggs,milk
272024,69131,2,4,17,23,83,3,0,4,produce,fresh vegetables
272024,69131,2,4,17,23,91,4,1,16,dairy eggs,soy lactosefree
272024,69131,2,4,17,23,24,5,1,4,produce,fresh fruits
272024,69131,2,4,17,23,21,6,0,16,dairy eggs,packaged cheese
272024,69131,2,4,17,23,93,7,0,3,bakery,breakfast bakery
272024,69131,2,4,17,23,108,8,0,16,dairy eggs,other creams cheeses
272024,69131,2,4,17,23,24,9,1,4,produce,fresh fruits
272024,69131,2,4,17,23,24,10,0,4,produce,fresh fruits
272024,69131,2,4,17,23,83,11,0,4,produce,fresh vegetables
272024,69131,2,4,17,23,123,12,0,4,produce,packaged vegetables fruits
272024,69131,2,4,17,23,24,13,0,4,produce,fresh fruits
272024,69131,2,4,17,23,106,14,0,12,meat seafood,hot dogs bacon sausage
272024,69131,2,4,17,23,67,15,0,20,deli,fresh dips tapenades
272024,69131,2,4,17,23,128,16,0,3,bakery,tortillas flat bread
272024,69131,2,4,17,23,120,17,0,16,dairy eggs,yogurt
272024,69131,2,4,17,23,6,18,0,2,other,other
272024,69131,2,4,17,23,59,19,0,15,canned goods,canned meals beans
272024,69131,2,4,17,23,72,20,0,13,pantry,condiments
272024,69131,2,4,17,23,51,21,0,13,pantry,preserved dips spreads
272024,69131,2,4,17,23,123,22,0,4,produce,packaged vegetables fruits
272024,69131,2,4,17,23,16,23,0,4,produce,fresh herbs
272024,69131,2,4,17,23,21,24,0,16,dairy eggs,packaged cheese
1871992,104199,11,1,11,18,24,1,0,4,produce,fresh fruits
1871992,104199,11,1,11,18,32,2,1,4,produce,packaged produce
1871992,104199,11,1,11,18,123,3,1,4,produce,packaged vegetables fruits
1871992,104199,11,1,11,18,24,4,1,4,produce,fresh fruits
3234456,152082,3,2,13,30,19,1,1,13,pantry,oils vinegars
2233379,185862,48,1,11,3,16,1,1,4,produce,fresh herbs
2233379,185862,48,1,11,3,24,2,1,4,produce,fresh fruits
2233379,185862,48,1,11,3,83,3,1,4,produce,fresh vegetables
2233379,185862,48,1,11,3,83,4,1,4,produce,fresh vegetables
2233379,185862,48,1,11,3,83,5,1,4,produce,fresh vegetables
2233379,185862,48,1,11,3,24,6,1,4,produce,fresh fruits
230664,10850,24,2,18,3,84,1,1,16,dairy eggs,milk
2219178,187358,11,0,18,7,108,1,1,16,dairy eggs,other creams cheeses
2219178,187358,11,0,18,7,35,2,1,12,meat seafood,poultry counter
2219178,187358,11,0,18,7,120,3,1,16,dairy eggs,yogurt
2219178,187358,11,0,18,7,120,4,1,16,dairy eggs,yogurt
2219178,187358,11,0,18,7,120,5,1,16,dairy eggs,yogurt
2219178,187358,11,0,18,7,117,6,1,19,snacks,nuts seeds dried fruit
2219178,187358,11,0,18,7,75,7,0,17,household,laundry
2219178,187358,11,0,18,7,130,8,0,14,breakfast,hot cereal pancake mixes
2219178,187358,11,0,18,7,127,9,1,11,personal care,body lotions soap
2219178,187358,11,0,18,7,74,10,1,17,household,dish detergents
1687171,30406,9,6,12,26,32,1,1,4,produce,packaged produce
1687171,30406,9,6,12,26,116,2,1,1,frozen,frozen produce
1616366,45760,8,6,18,3,84,1,1,16,dairy eggs,milk
1616366,45760,8,6,18,3,115,2,1,7,beverages,water seltzer sparkling water
1616366,45760,8,6,18,3,47,3,0,11,personal care,vitamins supplements
1616366,45760,8,6,18,3,9,4,1,9,dry goods pasta,pasta sauce
1616366,45760,8,6,18,3,123,5,1,4,produce,packaged vegetables fruits
1616366,45760,8,6,18,3,4,6,0,9,dry goods pasta,instant foods
1616366,45760,8,6,18,3,129,7,1,1,frozen,frozen appetizers sides
3106909,135173,31,3,9,4,114,1,0,17,household,cleaning products
3106909,135173,31,3,9,4,24,2,1,4,produce,fresh fruits
3106909,135173,31,3,9,4,83,3,1,4,produce,fresh vegetables
3106909,135173,31,3,9,4,45,4,1,19,snacks,candy chocolate
3106909,135173,31,3,9,4,54,5,1,17,household,paper goods
3106909,135173,31,3,9,4,24,6,1,4,produce,fresh fruits
3106909,135173,31,3,9,4,123,7,1,4,produce,packaged vegetables fruits
3106909,135173,31,3,9,4,83,8,1,4,produce,fresh vegetables
3106909,135173,31,3,9,4,83,9,1,4,produce,fresh vegetables
3106909,135173,31,3,9,4,83,10,1,4,produce,fresh vegetables
3106909,135173,31,3,9,4,61,11,1,19,snacks,cookies cakes
3106909,135173,31,3,9,4,128,12,1,3,bakery,tortillas flat bread
3106909,135173,31,3,9,4,51,13,1,13,pantry,preserved dips spreads
3106909,135173,31,3,9,4,51,14,1,13,pantry,preserved dips spreads
3106909,135173,31,3,9,4,115,15,1,7,beverages,water seltzer sparkling water
3047875,17088,4,4,12,30,24,1,1,4,produce,fresh fruits
3047875,17088,4,4,12,30,88,2,0,13,pantry,spreads
3047875,17088,4,4,12,30,86,3,0,16,dairy eggs,eggs
3047875,17088,4,4,12,30,123,4,1,4,produce,packaged vegetables fruits
3047875,17088,4,4,12,30,24,5,0,4,produce,fresh fruits
3047875,17088,4,4,12,30,69,6,0,15,canned goods,soup broth bouillon
3047875,17088,4,4,12,30,69,7,0,15,canned goods,soup broth bouillon
3047875,17088,4,4,12,30,112,8,0,3,bakery,bread
3047875,17088,4,4,12,30,21,9,0,16,dairy eggs,packaged cheese
3047875,17088,4,4,12,30,131,10,0,9,dry goods pasta,dry pasta
3047875,17088,4,4,12,30,9,11,0,9,dry goods pasta,pasta sauce
1377178,91860,18,0,9,4,21,1,1,16,dairy eggs,packaged cheese
1377178,91860,18,0,9,4,84,2,1,16,dairy eggs,milk
1377178,91860,18,0,9,4,24,3,1,4,produce,fresh fruits
1377178,91860,18,0,9,4,112,4,1,3,bakery,bread
1377178,91860,18,0,9,4,83,5,1,4,produce,fresh vegetables
1377178,91860,18,0,9,4,83,6,1,4,produce,fresh vegetables
1377178,91860,18,0,9,4,123,7,0,4,produce,packaged vegetables fruits
1377178,91860,18,0,9,4,83,8,1,4,produce,fresh vegetables
1377178,91860,18,0,9,4,83,9,1,4,produce,fresh vegetables
1377178,91860,18,0,9,4,83,10,0,4,produce,fresh vegetables
1377178,91860,18,0,9,4,16,11,1,4,produce,fresh herbs
1377178,91860,18,0,9,4,83,12,1,4,produce,fresh vegetables
1377178,91860,18,0,9,4,96,13,0,20,deli,lunch meat
2063109,147848,21,4,9,12,108,1,1,16,dairy eggs,other creams cheeses
2063109,147848,21,4,9,12,79,2,1,1,frozen,frozen pizza
2063109,147848,21,4,9,12,16,3,1,4,produce,fresh herbs
2063109,147848,21,4,9,12,83,4,1,4,produce,fresh vegetables
2602184,172878,5,4,19,4,21,1,1,16,dairy eggs,packaged cheese
2602184,172878,5,4,19,4,21,2,1,16,dairy eggs,packaged cheese
2602184,172878,5,4,19,4,24,3,0,4,produce,fresh fruits
2602184,172878,5,4,19,4,119,4,0,1,frozen,frozen dessert
2602184,172878,5,4,19,4,54,5,0,17,household,paper goods
2602184,172878,5,4,19,4,54,6,0,17,household,paper goods
1481274,186006,9,2,9,5,91,1,0,16,dairy eggs,soy lactosefree
1481274,186006,9,2,9,5,16,2,1,4,produce,fresh herbs
1481274,186006,9,2,9,5,24,3,1,4,produce,fresh fruits
1910161,182134,11,4,18,30,24,1,0,4,produce,fresh fruits
1910161,182134,11,4,18,30,115,2,1,7,beverages,water seltzer sparkling water
1910161,182134,11,4,18,30,38,3,1,1,frozen,frozen meals
1910161,182134,11,4,18,30,91,4,1,16,dairy eggs,soy lactosefree
1910161,182134,11,4,18,30,31,5,1,7,beverages,refrigerated
1910161,182134,11,4,18,30,121,6,1,14,breakfast,cereal
1968182,15668,11,5,20,27,84,1,1,16,dairy eggs,milk
3395906,203768,1,1,12,,88,1,0,13,pantry,spreads
3395906,203768,1,1,12,,120,2,0,16,dairy eggs,yogurt
3095320,69272,15,1,22,6,84,1,1,16,dairy eggs,milk
3095320,69272,15,1,22,6,127,2,0,11,personal care,body lotions soap
3095320,69272,15,1,22,6,41,3,0,8,pets,cat food care
3095320,69272,15,1,22,6,40,4,0,8,pets,dog food care
3095320,69272,15,1,22,6,40,5,0,8,pets,dog food care
2136036,15843,42,2,15,0,101,1,0,17,household,air fresheners candles
2136036,15843,42,2,15,0,83,2,0,4,produce,fresh vegetables
2136036,15843,42,2,15,0,77,3,0,7,beverages,soft drinks
2136036,15843,42,2,15,0,46,4,0,19,snacks,mint gum
2136036,15843,42,2,15,0,109,5,0,11,personal care,skin care
2136036,15843,42,2,15,0,25,6,0,11,personal care,soap
2136036,15843,42,2,15,0,47,7,0,11,personal care,vitamins supplements
3265848,156617,3,4,11,28,121,1,0,14,breakfast,cereal
3265848,156617,3,4,11,28,74,2,0,17,household,dish detergents
3265848,156617,3,4,11,28,75,3,0,17,household,laundry
3265848,156617,3,4,11,28,75,4,0,17,household,laundry
3265848,156617,3,4,11,28,84,5,1,16,dairy eggs,milk
3265848,156617,3,4,11,28,131,6,0,9,dry goods pasta,dry pasta
3265848,156617,3,4,11,28,21,7,0,16,dairy eggs,packaged cheese
3265848,156617,3,4,11,28,48,8,0,14,breakfast,breakfast bars pastries
3265848,156617,3,4,11,28,86,9,0,16,dairy eggs,eggs
426161,40846,7,1,17,4,77,1,1,7,beverages,soft drinks
426161,40846,7,1,17,4,24,2,1,4,produce,fresh fruits
426161,40846,7,1,17,4,83,3,1,4,produce,fresh vegetables
426161,40846,7,1,17,4,116,4,0,1,frozen,frozen produce
426161,40846,7,1,17,4,124,5,1,5,alcohol,spirits
426161,40846,7,1,17,4,24,6,1,4,produce,fresh fruits
426161,40846,7,1,17,4,24,7,0,4,produce,fresh fruits
426161,40846,7,1,17,4,24,8,0,4,produce,fresh fruits
426161,40846,7,1,17,4,107,9,0,19,snacks,chips pretzels
2576624,110108,1,2,18,,23,1,0,19,snacks,popcorn jerky
2576624,110108,1,2,18,,77,2,0,7,beverages,soft drinks
2576624,110108,1,2,18,,50,3,0,19,snacks,fruit vegetable snacks
2576624,110108,1,2,18,,78,4,0,19,snacks,crackers
2576624,110108,1,2,18,,45,5,0,19,snacks,candy chocolate
1340469,6587,19,3,21,4,37,1,1,1,frozen,ice cream ice
1340469,6587,19,3,21,4,115,2,1,7,beverages,water seltzer sparkling water
1340469,6587,19,3,21,4,45,3,0,19,snacks,candy chocolate
1340469,6587,19,3,21,4,5,4,0,13,pantry,marinades meat preparation
1340469,6587,19,3,21,4,107,5,1,19,snacks,chips pretzels
2676605,34588,8,6,22,12,91,1,1,16,dairy eggs,soy lactosefree
2676605,34588,8,6,22,12,84,2,0,16,dairy eggs,milk
2676605,34588,8,6,22,12,121,3,1,14,breakfast,cereal
2676605,34588,8,6,22,12,112,4,1,3,bakery,bread
2676605,34588,8,6,22,12,105,5,0,13,pantry,doughs gelatins bake mixes
2676605,34588,8,6,22,12,24,6,1,4,produce,fresh fruits
2676605,34588,8,6,22,12,98,7,0,7,beverages,juice nectars
2798913,187800,16,1,15,7,85,1,0,17,household,food storage
2798913,187800,16,1,15,7,23,2,1,19,snacks,popcorn jerky
2798913,187800,16,1,15,7,115,3,1,7,beverages,water seltzer sparkling water
2798913,187800,16,1,15,7,120,4,0,16,dairy eggs,yogurt
2798913,187800,16,1,15,7,77,5,1,7,beverages,soft drinks
2798913,187800,16,1,15,7,23,6,1,19,snacks,popcorn jerky
2798913,187800,16,1,15,7,46,7,1,19,snacks,mint gum
2798913,187800,16,1,15,7,91,8,1,16,dairy eggs,soy lactosefree
2798913,187800,16,1,15,7,17,9,1,13,pantry,baking ingredients
2798913,187800,16,1,15,7,90,10,1,7,beverages,cocoa drink mixes
2798913,187800,16,1,15,7,121,11,1,14,breakfast,cereal
491804,133845,30,4,11,5,26,1,1,7,beverages,coffee
491804,133845,30,4,11,5,121,2,1,14,breakfast,cereal
491804,133845,30,4,11,5,45,3,1,19,snacks,candy chocolate
491804,133845,30,4,11,5,84,4,1,16,dairy eggs,milk
491804,133845,30,4,11,5,108,5,1,16,dairy eggs,other creams cheeses
491804,133845,30,4,11,5,24,6,1,4,produce,fresh fruits
491804,133845,30,4,11,5,83,7,1,4,produce,fresh vegetables
491804,133845,30,4,11,5,83,8,1,4,produce,fresh vegetables
491804,133845,30,4,11,5,123,9,1,4,produce,packaged vegetables fruits
491804,133845,30,4,11,5,91,10,1,16,dairy eggs,soy lactosefree
491804,133845,30,4,11,5,83,11,1,4,produce,fresh vegetables
491804,133845,30,4,11,5,123,12,1,4,produce,packaged vegetables fruits
491804,133845,30,4,11,5,98,13,1,7,beverages,juice nectars
491804,133845,30,4,11,5,24,14,1,4,produce,fresh fruits
491804,133845,30,4,11,5,52,15,1,1,frozen,frozen breakfast
491804,133845,30,4,11,5,61,16,0,19,snacks,cookies cakes
491804,133845,30,4,11,5,93,17,0,3,bakery,breakfast bakery
491804,133845,30,4,11,5,107,18,0,19,snacks,chips pretzels
491804,133845,30,4,11,5,67,19,0,20,deli,fresh dips tapenades
24735,175135,1,1,9,,31,1,0,7,beverages,refrigerated
24735,175135,1,1,9,,120,2,0,16,dairy eggs,yogurt
24735,175135,1,1,9,,120,3,0,16,dairy eggs,yogurt
24735,175135,1,1,9,,120,4,0,16,dairy eggs,yogurt
24735,175135,1,1,9,,120,5,0,16,dairy eggs,yogurt
24735,175135,1,1,9,,117,6,0,19,snacks,nuts seeds dried fruit
24735,175135,1,1,9,,83,7,0,4,produce,fresh vegetables
24735,175135,1,1,9,,4,8,0,9,dry goods pasta,instant foods
24735,175135,1,1,9,,110,9,0,13,pantry,pickled goods olives
24735,175135,1,1,9,,53,10,0,16,dairy eggs,cream
24735,175135,1,1,9,,117,11,0,19,snacks,nuts seeds dried fruit
24735,175135,1,1,9,,117,12,0,19,snacks,nuts seeds dried fruit
24735,175135,1,1,9,,117,13,0,19,snacks,nuts seeds dried fruit
24735,175135,1,1,9,,26,14,0,7,beverages,coffee
469475,188659,77,4,12,3,123,1,1,4,produce,packaged vegetables fruits
469475,188659,77,4,12,3,24,2,1,4,produce,fresh fruits
469475,188659,77,4,12,3,2,3,1,16,dairy eggs,specialty cheeses
469475,188659,77,4,12,3,88,4,1,13,pantry,spreads
469475,188659,77,4,12,3,86,5,1,16,dairy eggs,eggs
469475,188659,77,4,12,3,37,6,1,1,frozen,ice cream ice
469475,188659,77,4,12,3,117,7,0,19,snacks,nuts seeds dried fruit
742779,14077,28,0,8,1,67,1,1,20,deli,fresh dips tapenades
742779,14077,28,0,8,1,123,2,1,4,produce,packaged vegetables fruits
742779,14077,28,0,8,1,83,3,1,4,produce,fresh vegetables
742779,14077,28,0,8,1,24,4,1,4,produce,fresh fruits
742779,14077,28,0,8,1,123,5,1,4,produce,packaged vegetables fruits
742779,14077,28,0,8,1,83,6,1,4,produce,fresh vegetables
2201142,112783,3,6,15,15,76,1,1,6,international,indian foods
2201142,112783,3,6,15,15,59,2,1,15,canned goods,canned meals beans
2201142,112783,3,6,15,15,38,3,1,1,frozen,frozen meals
2201142,112783,3,6,15,15,67,4,1,20,deli,fresh dips tapenades
2201142,112783,3,6,15,15,52,5,0,1,frozen,frozen breakfast
2201142,112783,3,6,15,15,91,6,0,16,dairy eggs,soy lactosefree
2093486,41853,2,0,15,15,115,1,1,7,beverages,water seltzer sparkling water
2093486,41853,2,0,15,15,50,2,0,19,snacks,fruit vegetable snacks
2093486,41853,2,0,15,15,49,3,0,12,meat seafood,packaged poultry
2093486,41853,2,0,15,15,34,4,0,1,frozen,frozen meat seafood
2093486,41853,2,0,15,15,43,5,0,3,bakery,buns rolls
61337,47119,2,0,10,21,24,1,1,4,produce,fresh fruits
61337,47119,2,0,10,21,91,2,0,16,dairy eggs,soy lactosefree
1818911,5775,1,2,13,,128,1,0,3,bakery,tortillas flat bread
1818911,5775,1,2,13,,24,2,0,4,produce,fresh fruits
1818911,5775,1,2,13,,24,3,0,4,produce,fresh fruits
1818911,5775,1,2,13,,123,4,0,4,produce,packaged vegetables fruits
1818911,5775,1,2,13,,83,5,0,4,produce,fresh vegetables
1818911,5775,1,2,13,,21,6,0,16,dairy eggs,packaged cheese
1829534,111871,17,6,17,9,120,1,1,16,dairy eggs,yogurt
1829534,111871,17,6,17,9,24,2,1,4,produce,fresh fruits
1829534,111871,17,6,17,9,83,3,1,4,produce,fresh vegetables
1829534,111871,17,6,17,9,116,4,1,1,frozen,frozen produce
1829534,111871,17,6,17,9,116,5,1,1,frozen,frozen produce
1829534,111871,17,6,17,9,91,6,1,16,dairy eggs,soy lactosefree
1829534,111871,17,6,17,9,83,7,1,4,produce,fresh vegetables
1829534,111871,17,6,17,9,116,8,0,1,frozen,frozen produce
1829534,111871,17,6,17,9,88,9,0,13,pantry,spreads
1829534,111871,17,6,17,9,83,10,1,4,produce,fresh vegetables
1829534,111871,17,6,17,9,24,11,1,4,produce,fresh fruits
1829534,111871,17,6,17,9,121,12,0,14,breakfast,cereal
2672672,59004,20,0,12,13,9,1,1,9,dry goods pasta,pasta sauce
2672672,59004,20,0,12,13,84,2,1,16,dairy eggs,milk
2672672,59004,20,0,12,13,77,3,1,7,beverages,soft drinks
489095,96410,19,6,10,4,49,1,1,12,meat seafood,packaged poultry
489095,96410,19,6,10,4,120,2,1,16,dairy eggs,yogurt
489095,96410,19,6,10,4,120,3,1,16,dairy eggs,yogurt
489095,96410,19,6,10,4,67,4,1,20,deli,fresh dips tapenades
489095,96410,19,6,10,4,123,5,1,4,produce,packaged vegetables fruits
489095,96410,19,6,10,4,123,6,1,4,produce,packaged vegetables fruits
489095,96410,19,6,10,4,123,7,1,4,produce,packaged vegetables fruits
234459,120005,3,1,12,30,80,1,0,11,personal care,deodorants
234459,120005,3,1,12,30,80,2,0,11,personal care,deodorants
234459,120005,3,1,12,30,9,3,0,9,dry goods pasta,pasta sauce
234459,120005,3,1,12,30,131,4,0,9,dry goods pasta,dry pasta
234459,120005,3,1,12,30,47,5,0,11,personal care,vitamins supplements
234459,120005,3,1,12,30,64,6,0,7,beverages,energy sports drinks
234459,120005,3,1,12,30,64,7,0,7,beverages,energy sports drinks
234459,120005,3,1,12,30,37,8,0,1,frozen,ice cream ice
234459,120005,3,1,12,30,72,9,0,13,pantry,condiments
234459,120005,3,1,12,30,64,10,0,7,beverages,energy sports drinks
234459,120005,3,1,12,30,43,11,0,3,bakery,buns rolls
234459,120005,3,1,12,30,106,12,0,12,meat seafood,hot dogs bacon sausage
234459,120005,3,1,12,30,59,13,0,15,canned goods,canned meals beans
234459,120005,3,1,12,30,81,14,0,15,canned goods,canned jarred vegetables
234459,120005,3,1,12,30,59,15,0,15,canned goods,canned meals beans
234459,120005,3,1,12,30,59,16,0,15,canned goods,canned meals beans
234459,120005,3,1,12,30,38,17,0,1,frozen,frozen meals
234459,120005,3,1,12,30,126,18,0,11,personal care,feminine care
234459,120005,3,1,12,30,126,19,0,11,personal care,feminine care
234459,120005,3,1,12,30,4,20,1,9,dry goods pasta,instant foods
234459,120005,3,1,12,30,37,21,1,1,frozen,ice cream ice
1954550,158146,4,1,10,20,123,1,0,4,produce,packaged vegetables fruits
1954550,158146,4,1,10,20,123,2,0,4,produce,packaged vegetables fruits
1954550,158146,4,1,10,20,83,3,0,4,produce,fresh vegetables
1954550,158146,4,1,10,20,83,4,1,4,produce,fresh vegetables
1954550,158146,4,1,10,20,53,5,0,16,dairy eggs,cream
1954550,158146,4,1,10,20,9,6,0,9,dry goods pasta,pasta sauce
1954550,158146,4,1,10,20,91,7,0,16,dairy eggs,soy lactosefree
1954550,158146,4,1,10,20,115,8,1,7,beverages,water seltzer sparkling water
3126574,149582,36,2,11,14,117,1,0,19,snacks,nuts seeds dried fruit
3126574,149582,36,2,11,14,117,2,0,19,snacks,nuts seeds dried fruit
3126574,149582,36,2,11,14,97,3,0,13,pantry,baking supplies decor
3126574,149582,36,2,11,14,24,4,1,4,produce,fresh fruits
3126574,149582,36,2,11,14,92,5,1,18,babies,baby food formula
3126574,149582,36,2,11,14,45,6,1,19,snacks,candy chocolate
3126574,149582,36,2,11,14,120,7,1,16,dairy eggs,yogurt
3126574,149582,36,2,11,14,120,8,1,16,dairy eggs,yogurt
3126574,149582,36,2,11,14,83,9,1,4,produce,fresh vegetables
3126574,149582,36,2,11,14,123,10,1,4,produce,packaged vegetables fruits
3126574,149582,36,2,11,14,83,11,1,4,produce,fresh vegetables
3126574,149582,36,2,11,14,116,12,0,1,frozen,frozen produce
3126574,149582,36,2,11,14,59,13,0,15,canned goods,canned meals beans
11,143742,4,1,19,23,38,1,1,1,frozen,frozen meals
11,143742,4,1,19,23,67,2,1,20,deli,fresh dips tapenades
11,143742,4,1,19,23,59,3,1,15,canned goods,canned meals beans
11,143742,4,1,19,23,107,4,1,19,snacks,chips pretzels
11,143742,4,1,19,23,19,5,1,13,pantry,oils vinegars
1989570,130127,1,2,16,,91,1,0,16,dairy eggs,soy lactosefree
1989570,130127,1,2,16,,91,2,0,16,dairy eggs,soy lactosefree
921662,22081,14,2,9,30,32,1,1,4,produce,packaged produce
921662,22081,14,2,9,30,59,2,1,15,canned goods,canned meals beans
921662,22081,14,2,9,30,83,3,1,4,produce,fresh vegetables
3358565,18370,13,0,22,13,24,1,1,4,produce,fresh fruits
3358565,18370,13,0,22,13,32,2,1,4,produce,packaged produce
2582492,118065,26,1,18,0,94,1,0,7,beverages,tea
2582492,118065,26,1,18,0,94,2,0,7,beverages,tea
2854017,444,18,5,9,3,24,1,1,4,produce,fresh fruits
2854017,444,18,5,9,3,83,2,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,14,3,1,20,deli,tofu meat alternatives
2854017,444,18,5,9,3,83,4,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,83,5,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,83,6,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,120,7,1,16,dairy eggs,yogurt
2854017,444,18,5,9,3,24,8,1,4,produce,fresh fruits
2854017,444,18,5,9,3,123,9,1,4,produce,packaged vegetables fruits
2854017,444,18,5,9,3,123,10,1,4,produce,packaged vegetables fruits
2854017,444,18,5,9,3,83,11,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,123,12,0,4,produce,packaged vegetables fruits
2854017,444,18,5,9,3,83,13,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,24,14,1,4,produce,fresh fruits
2854017,444,18,5,9,3,83,15,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,83,16,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,42,17,1,1,frozen,frozen vegan vegetarian
2854017,444,18,5,9,3,59,18,1,15,canned goods,canned meals beans
2854017,444,18,5,9,3,83,19,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,51,20,1,13,pantry,preserved dips spreads
2854017,444,18,5,9,3,112,21,1,3,bakery,bread
2854017,444,18,5,9,3,83,22,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,123,23,1,4,produce,packaged vegetables fruits
2854017,444,18,5,9,3,38,24,1,1,frozen,frozen meals
2854017,444,18,5,9,3,83,25,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,123,26,1,4,produce,packaged vegetables fruits
2854017,444,18,5,9,3,83,27,1,4,produce,fresh vegetables
2854017,444,18,5,9,3,123,28,1,4,produce,packaged vegetables fruits
2854017,444,18,5,9,3,67,29,0,20,deli,fresh dips tapenades
2854017,444,18,5,9,3,67,30,1,20,deli,fresh dips tapenades
2854017,444,18,5,9,3,106,31,1,12,meat seafood,hot dogs bacon sausage
2854017,444,18,5,9,3,83,32,0,4,produce,fresh vegetables
3375860,100617,4,0,15,30,120,1,0,16,dairy eggs,yogurt
3375860,100617,4,0,15,30,83,2,0,4,produce,fresh vegetables
3375860,100617,4,0,15,30,83,3,0,4,produce,fresh vegetables
3375860,100617,4,0,15,30,24,4,1,4,produce,fresh fruits
3375860,100617,4,0,15,30,123,5,1,4,produce,packaged vegetables fruits
3375860,100617,4,0,15,30,129,6,0,1,frozen,frozen appetizers sides
696861,52383,59,0,9,6,24,1,1,4,produce,fresh fruits
696861,52383,59,0,9,6,112,2,1,3,bakery,bread
696861,52383,59,0,9,6,84,3,1,16,dairy eggs,milk
696861,52383,59,0,9,6,123,4,1,4,produce,packaged vegetables fruits
696861,52383,59,0,9,6,24,5,1,4,produce,fresh fruits
696861,52383,59,0,9,6,7,6,1,12,meat seafood,packaged meat
696861,52383,59,0,9,6,83,7,1,4,produce,fresh vegetables
696861,52383,59,0,9,6,83,8,1,4,produce,fresh vegetables
696861,52383,59,0,9,6,108,9,1,16,dairy eggs,other creams cheeses
696861,52383,59,0,9,6,59,10,1,15,canned goods,canned meals beans
696861,52383,59,0,9,6,120,11,1,16,dairy eggs,yogurt
2035111,130901,5,5,15,7,115,1,0,7,beverages,water seltzer sparkling water
2035111,130901,5,5,15,7,77,2,0,7,beverages,soft drinks
2035111,130901,5,5,15,7,16,3,0,4,produce,fresh herbs
2035111,130901,5,5,15,7,40,4,1,8,pets,dog food care
2035111,130901,5,5,15,7,20,5,0,11,personal care,oral hygiene
2035111,130901,5,5,15,7,31,6,1,7,beverages,refrigerated
741915,8092,12,5,16,1,83,1,0,4,produce,fresh vegetables
741915,8092,12,5,16,1,83,2,0,4,produce,fresh vegetables
741915,8092,12,5,16,1,83,3,0,4,produce,fresh vegetables
