Date,Country,Intervention,Prevalence_Rate_%,Recovery_Rate_%,Mortality_Rate_%,Improvement_in_5_Years_%
2020-10-25,Country_B,0,18.057439574472912,64.0270372099456,8.362536313368246,7.194256042552709
2020-10-26,Country_B,0,21.821916892550988,63.15239434649451,5.666049620683143,6.817808310744901
2020-10-27,Country_B,0,21.323962564655083,61.28325862188765,7.89246254114665,6.867603743534492
2020-10-28,Country_B,0,21.93422128056309,67.00611496394451,8.767360553297983,6.806577871943691
2020-10-29,Country_B,0,23.728594215656646,64.99958991964789,8.651245947647856,6.627140578434336
2020-10-30,Country_B,0,21.191727353658365,61.86639939797683,5.128448224347041,6.8808272646341635
2020-10-31,Country_B,0,17.845413856769337,64.4303370633762,8.085529722143281,7.215458614323066
2020-11-01,Country_B,0,23.499593305032054,61.96245716706166,5.627748949492386,6.6500406694967955
2020-11-02,Country_B,0,24.634799474743275,61.08044559376407,7.392455350535946,6.536520052525673
2020-11-03,Country_B,0,20.855637287933018,65.41374420907438,5.430160785164716,6.914436271206698
2020-11-04,Country_B,0,15.570269140036194,61.05483427461036,7.927938419363063,7.442973085996382
2020-11-05,Country_B,0,20.44344887634321,62.33740792036744,8.188870709227958,6.95565511236568
2020-11-06,Country_B,0,23.200675020556496,60.415789598465935,7.490649717740212,6.67993249794435
2020-11-07,Country_B,0,21.8931041210269,62.52311927069687,6.538854526465745,6.8106895878973095
2020-11-08,Country_B,0,21.13637902989384,68.97935293443737,9.049622101514498,6.886362097010616
2020-11-09,Country_B,0,20.831302190995835,67.30221717757249,6.824112351038993,6.9168697809004165
2020-11-10,Country_B,0,21.40965528098758,64.66181591127557,5.949680682287805,6.859034471901243
2020-11-11,Country_B,0,22.01738273877257,65.56464637348822,6.793107909767957,6.798261726122743
2020-11-12,Country_B,0,24.113391900786308,60.20934117826733,6.57886575624748,6.588660809921369
2020-11-13,Country_B,0,15.568813977776465,67.66527316221627,8.510537270568964,7.443118602222353
2020-11-14,Country_B,0,18.31352218736317,66.75662902207073,6.979686130979749,7.168647781263684
2020-11-15,Country_B,0,22.562537914224343,64.54183662736706,7.061398639158328,6.743746208577566
2020-11-16,Country_B,0,24.34729915488301,62.508790998907,5.602236699982827,6.565270084511699
2020-11-17,Country_B,0,20.845431132594584,69.69321812284178,6.8891960686359335,6.915456886740542
2020-11-18,Country_B,0,15.620367636287815,63.393052673095674,7.529658271597793,7.437963236371219
2020-11-19,Country_B,0,16.61923006632214,66.58102218056491,9.988746945051002,7.338076993367787
2020-11-20,Country_B,0,19.517394759814437,63.547285567302126,7.003520834172333,7.0482605240185565
2020-11-21,Country_B,0,16.151461783952012,68.83273601426224,7.07412827760676,7.384853821604799
2020-11-22,Country_B,0,18.872744114248412,66.59690272930474,7.210167104655618,7.1127255885751595
2020-11-23,Country_B,0,21.48233468807846,60.614462901307874,9.068616718611137,6.851766531192155
2020-11-24,Country_B,0,24.405039528794028,66.48765386159386,9.772829644294053,6.559496047120598
2020-11-25,Country_B,0,16.514323143699634,64.77416189480354,8.009033669727236,7.348567685630036
2020-11-26,Country_B,0,20.817366474211866,64.01461779089043,6.690422046831307,6.918263352578814
2020-11-27,Country_B,0,16.268240225504186,63.91742450562278,5.813304075527426,7.3731759774495815
2020-11-28,Country_B,0,22.343656764922184,62.0883093549459,5.292826526422669,6.765634323507782
2020-11-29,Country_B,0,20.523661378172342,65.95229732719402,9.359565306402526,6.947633862182767
2020-11-30,Country_B,0,20.76981612417682,63.454808537234456,9.015059407631602,6.923018387582317
2020-12-01,Country_B,0,20.402788931874213,60.792802846311915,7.829252801566233,6.959721106812579
2020-12-02,Country_B,0,24.080185454216625,63.96312625498221,6.481629009499001,6.591981454578337
2020-12-03,Country_B,0,16.434694570180202,61.51445521935357,7.1638574217090945,7.3565305429819805
2020-12-04,Country_B,0,20.956798241615296,60.80615405169602,9.697842945125828,6.90432017583847
2020-12-05,Country_B,0,22.55133617445196,65.86623918283662,9.142193354694953,6.744866382554804
2020-12-06,Country_B,0,15.801867568121132,64.76838877733124,8.150465634308317,7.419813243187886
2020-12-07,Country_B,0,23.286529061182893,67.83469560049268,6.385346248566998,6.671347093881711
2020-12-08,Country_B,0,24.408801695592043,61.243458414308705,9.37566809310576,6.559119830440796
2020-12-09,Country_B,0,24.709402496046188,61.771535232226256,8.610330321018926,6.5290597503953824
2020-12-10,Country_B,0,15.402855187779984,64.05422825139155,7.58141649598837,7.459714481222003
2020-12-11,Country_B,0,20.80645225909634,69.3593724824856,8.361253436470975,6.919354774090365
2020-12-12,Country_B,0,19.81277951219237,68.0967503626589,9.752664104772045,7.018722048780763
2020-12-13,Country_B,0,15.220661486822909,69.8252127225604,5.430660695318402,7.47793385131771
2020-12-14,Country_B,0,23.143867792687615,62.80334752551413,5.660898288769359,6.685613220731239
2020-12-15,Country_B,0,19.39855639713835,66.43956579447614,6.904759225117375,7.0601443602861655
2020-12-16,Country_B,0,15.545654082826989,65.99461139658716,9.512016380553373,7.4454345917173015
2020-12-17,Country_B,0,18.832153659472517,62.16332777630827,7.212886729664077,7.116784634052749
2020-12-18,Country_B,0,15.48362711048781,68.20487584480274,9.131704054750934,7.451637288951218
2020-12-19,Country_B,0,20.880004634296284,63.5310288893839,8.998916822228917,6.911999536570372
2020-12-20,Country_B,0,20.54687024788367,68.25932308550016,8.157293962915103,6.945312975211633
2020-12-21,Country_B,0,22.844054732127972,65.9856299321776,7.070705341078331,6.7155945267872035
2020-12-22,Country_B,0,24.579458599261375,65.41113824878845,8.025447592702692,6.542054140073863
2020-12-23,Country_B,0,17.204876394147494,66.25650789427277,7.8580382474147195,7.279512360585251
2020-12-24,Country_B,0,16.84838397947025,60.59587097353144,8.021796598573856,7.315161602052976
2020-12-25,Country_B,0,22.636922693503205,65.23401370922008,6.133863126598229,6.7363077306496795
2020-12-26,Country_B,0,21.66521976693035,60.801057266096024,7.2091685240097725,6.833478023306966
2020-12-27,Country_B,0,16.633667583984202,61.844590510598834,6.011469745791018,7.33663324160158
2020-12-28,Country_B,0,18.86707057043978,60.51150205620397,6.9889672046454905,7.113292942956022
2020-12-29,Country_B,0,20.117074471147006,64.83294284966325,6.913920502015203,6.9882925528853
2020-12-30,Country_B,0,23.391466080707524,61.45326692420504,7.52848371890687,6.6608533919292485
2020-12-31,Country_B,0,15.620414169565542,60.7115567887791,7.8693292483854815,7.437958583043446
2021-01-01,Country_B,0,20.66018424887821,68.78033512844456,7.789368378300366,6.933981575112179
2021-01-02,Country_B,0,24.597910204048503,60.4869484839993,5.490038423903705,6.54020897959515
2021-01-03,Country_B,0,15.440658615703814,61.8527685033354,7.70635055470839,7.455934138429619
2021-01-04,Country_B,0,21.45572181427428,60.45585157948669,9.729854449227997,6.854427818572572
2021-01-05,Country_B,0,23.42165376650381,62.96612482157093,5.385937651132339,6.657834623349619
2021-01-06,Country_B,0,16.698870732190574,61.269444137549726,5.616418896494734,7.330112926780943
2021-01-07,Country_B,0,20.18561688665734,62.458474424934,6.790698582645723,6.981438311334266
2021-01-08,Country_B,0,24.895053333843222,66.84314248925345,9.744903335235007,6.510494666615678
2021-01-09,Country_B,0,16.425565550331157,63.821394748325694,7.773659016411772,7.357443444966885
2021-01-10,Country_B,0,15.76758061888738,60.04187443627958,8.352171668984587,7.423241938111262
2021-01-11,Country_B,0,21.418195168014353,64.10788809999612,7.448220380160163,6.8581804831985655
2021-01-12,Country_B,0,19.154430005920897,60.24005044844889,6.676858031087312,7.08455699940791
2021-01-13,Country_B,0,16.7708225539729,60.98424189101369,9.783602169446748,7.322917744602711
2021-01-14,Country_B,0,20.993597250421658,67.28656284236602,6.576818716330587,6.900640274957834
2021-01-15,Country_B,0,18.931471294940152,62.36923993896723,5.4848283548271235,7.1068528705059855
2021-01-16,Country_B,0,16.790316374415838,67.97514045296487,8.38772902591888,7.320968362558417
2021-01-17,Country_B,0,20.46928875985477,64.75089872866768,9.612171418280623,6.953071124014523
2021-01-18,Country_B,0,15.727349477786683,62.80600813237916,6.7496892678535705,7.4272650522213315
2021-01-19,Country_B,0,22.82425812212788,69.92514620161971,6.203352573785765,6.717574187787213
2021-01-20,Country_B,0,23.743073341370806,68.30622760431791,6.123286988208833,6.62569266586292
2021-01-21,Country_B,0,18.993325801992228,64.0967286929252,9.891103342632793,7.100667419800778
2021-01-22,Country_B,0,16.808919013788984,67.99157971104782,6.670963570865549,7.319108098621102
2021-01-23,Country_B,0,22.308703457761602,64.20011004295662,7.8917988155827,6.769129654223841
2021-01-24,Country_B,0,23.326117733261313,68.04165564983884,9.332115917698502,6.667388226673869
2021-01-25,Country_B,0,15.59617325344659,66.92050553039745,5.699936883608815,7.440382674655341
2021-01-26,Country_B,0,19.15818568018411,65.48588415054688,7.013697423734154,7.084181431981588
2021-01-27,Country_B,0,20.196116758030076,69.96526308798619,5.676086568564274,6.980388324196993
2021-01-28,Country_B,0,21.754560453364256,63.960009663856155,5.665048994536644,6.824543954663574
2021-01-29,Country_B,0,16.587367633743096,69.49273106245617,9.39800748355881,7.34126323662569
2021-01-30,Country_B,0,24.070419604150217,69.91532775827386,6.0415769500425895,6.592958039584978
2021-01-31,Country_B,0,18.554393373640618,66.69219029924867,7.419012699303236,7.144560662635938
2021-02-01,Country_B,0,19.183895333783333,63.57811249335593,7.968903159717261,7.081610466621666
2021-02-02,Country_B,0,20.75593428640082,61.6145783406424,7.358699187592196,6.924406571359919
2021-02-03,Country_B,0,20.5347177620985,65.70286938731391,6.0505359645617585,6.946528223790151
2021-02-04,Country_B,0,22.422713922522867,60.2519909482107,6.774159277715813,6.7577286077477146
2021-02-05,Country_B,0,22.802126485356336,65.63892921055402,6.305812162554301,6.719787351464366
2021-02-06,Country_B,0,21.949531193430477,65.67390944156074,8.981218047281935,6.805046880656953
2021-02-07,Country_B,0,22.350251861898233,66.10107922036235,7.44088837655407,6.764974813810177
2021-02-08,Country_B,0,16.331821256675234,62.613330178853836,7.095497364585427,7.366817874332478
2021-02-09,Country_B,0,20.992992870063887,65.13707855215304,6.440922629797647,6.900700712993611
2021-02-10,Country_B,0,15.064643577897105,64.96239221900814,6.428129942811216,7.49353564221029
2021-02-11,Country_B,0,22.34608300710535,60.23946265270484,7.924139056528954,6.765391699289466
2021-02-12,Country_B,0,24.414742375060655,61.744092671115,7.358247453752977,6.558525762493935
2021-02-13,Country_B,0,15.914219918171382,66.25681912261352,7.752658402981128,7.408578008182862
2021-02-14,Country_B,0,19.073655242128325,65.21377021473741,9.482873292345051,7.092634475787168
2021-02-15,Country_B,0,16.96294302311067,60.225645117053475,9.308324423495506,7.303705697688933
2021-02-16,Country_B,0,20.771170823879064,68.90658455461842,7.984726117065863,6.922882917612094
2021-02-17,Country_B,0,23.101610899597027,64.29673363355148,8.749299656441345,6.689838910040297
2021-02-18,Country_B,0,24.13041466889856,65.72122963722207,5.903925752811897,6.586958533110144
2021-02-19,Country_B,0,17.68797615030198,61.98644576897406,6.234285137978665,7.231202384969802
2021-02-20,Country_B,0,18.064154493510365,65.55133786753188,7.939958147319164,7.193584550648964
2021-02-21,Country_B,0,19.26499747241861,66.15420779820835,5.407874628056829,7.073500252758139
2021-02-22,Country_B,0,15.877882370581599,61.71829460357658,7.590387490201724,7.4122117629418405
2021-02-23,Country_B,0,17.139946786983135,62.83284403492577,7.00156418086497,7.286005321301687
2021-02-24,Country_B,0,23.118661240103798,60.1386213591286,8.246894101183113,6.688133875989621
2021-02-25,Country_B,0,21.688765310406854,67.98655780356637,9.663764695301566,6.831123468959316
2021-02-26,Country_B,0,15.201378489492898,61.537837055132165,9.430856470279966,7.47986215105071
2021-02-27,Country_B,0,19.585185621870153,65.64590638933464,8.315136018615737,7.041481437812985
2021-02-28,Country_B,0,21.790666044956374,69.31740403316508,9.984747087058349,6.820933395504364
2021-03-01,Country_B,0,22.201574609309404,62.872212092051505,9.398762011471717,6.77984253906906
2021-03-02,Country_B,0,15.492209145407616,62.310808528744964,9.486928587318573,7.450779085459239
2021-03-03,Country_B,0,17.56191514439355,62.206510596217484,5.690626465701236,7.2438084855606455
2021-03-04,Country_B,0,23.591117576469166,65.00058259191087,8.374466015270773,6.640888242353083
2021-03-05,Country_B,0,17.390663840750296,67.58040421011216,8.800027724810493,7.260933615924971
2021-03-06,Country_B,0,18.125980249083,64.10682633010283,6.048451387151005,7.1874019750917
2021-03-07,Country_B,0,24.765610233229044,66.45602577058412,9.672719403577577,6.523438976677096
2021-03-08,Country_B,0,18.033855436291333,67.8189091299689,8.829293219423711,7.196614456370867
2021-03-09,Country_B,0,21.916556518665416,69.656389752668,6.9677766805315775,6.808344348133459
2021-03-10,Country_B,0,16.307173235897572,66.7170885924406,8.646549002386031,7.369282676410243
2021-03-11,Country_B,0,20.75060573458815,62.06817893133396,7.522279708346777,6.924939426541186
2021-03-12,Country_B,0,18.121897365691293,64.27466528166688,8.22609287922332,7.187810263430871
2021-03-13,Country_B,0,22.452147426908347,62.32224690901343,7.026626803234767,6.754785257309166
2021-03-14,Country_B,0,17.69161570991629,61.98631613861869,8.916936099979193,7.230838429008371
2021-03-15,Country_B,0,24.092526944369922,63.70232185684577,8.756394621868834,6.590747305563008
2021-03-16,Country_B,0,23.969952893644113,68.46124210530232,5.914066942696129,6.603004710635588
2021-03-17,Country_B,0,24.562918815133614,63.766764404294626,6.696203305869181,6.543708118486639
2021-03-18,Country_B,0,15.624313272777803,64.86173654104883,5.545068078204643,7.437568672722221
2021-03-19,Country_B,0,17.48539820927426,63.169426217672815,9.04413161745842,7.251460179072575
2021-03-20,Country_B,0,23.754886503958964,63.024663174614695,9.29349060622287,6.624511349604103
2021-03-21,Country_B,0,23.572309373697912,67.64650950384873,5.733475570075908,6.642769062630208
2021-03-22,Country_B,0,21.90322846900729,69.45024064580569,8.412702393835785,6.809677153099272
2021-03-23,Country_B,0,18.31616849107834,65.00579317430831,8.228625216755269,7.168383150892166
2021-03-24,Country_B,0,20.105704087285034,61.1995294173097,6.560320223260103,6.989429591271497
2021-03-25,Country_B,0,23.023960305536328,68.61418046095517,5.686500163577851,6.6976039694463685
2021-03-26,Country_B,0,24.523867523987246,63.28822617848609,8.3115686936536,6.547613247601276
2021-03-27,Country_B,0,22.518251459566812,68.11946234637884,9.728748511129652,6.748174854043319
2021-03-28,Country_B,0,18.129195480288224,68.58506454551555,5.6584345171810355,7.187080451971179
2021-03-29,Country_B,0,22.050409063535927,67.41977729513985,8.388616206006603,6.794959093646408
2021-03-30,Country_B,0,17.52314736135153,68.73043147015204,5.844292316851975,7.247685263864847
2021-03-31,Country_B,0,15.536347915208308,67.17464990611913,7.377378576163668,7.446365208479169
2021-04-01,Country_B,0,23.490980199586758,63.83397141058259,5.8413929425385644,6.650901980041325
2021-04-02,Country_B,0,23.364421924698696,65.48909631640072,5.9459789619517744,6.663557807530132
2021-04-03,Country_B,0,22.203839985864455,65.111136384895,8.0215649112016,6.779616001413555
2021-04-04,Country_B,0,19.60898338206582,68.28708983818007,9.14781357841525,7.039101661793419
2021-04-05,Country_B,0,22.093888218243862,61.05401377396462,9.194269309520344,6.790611178175614
2021-04-06,Country_B,0,21.710129805329096,66.970241660043,6.814914202019358,6.82898701946709
2021-04-07,Country_B,0,23.792795561570067,67.25371600234857,5.562952332645972,6.620720443842993
2021-04-08,Country_B,0,19.077780344061626,68.86380361960141,5.235983508486895,7.092221965593838
2021-04-09,Country_B,0,24.614166196420495,66.79162568319563,8.156879888216883,6.5385833803579505
2021-04-10,Country_B,0,17.705592564879915,62.487917887391774,9.710291097442976,7.22944074351201
2021-04-11,Country_B,0,17.982724542341227,67.75505296719,6.9656089910353955,7.201727545765877
2021-04-12,Country_B,0,16.39254070784704,60.10715297695359,7.7212866850762545,7.3607459292152955
2021-04-13,Country_B,0,24.757788185489325,63.691361938092044,6.785961669965224,6.524221181451068
2021-04-14,Country_B,0,18.44091617849442,65.20543837304858,7.203324417121468,7.1559083821505585
2021-04-15,Country_B,0,23.799146267270146,65.0552079172349,7.538789190942844,6.620085373272985
2021-04-16,Country_B,0,16.383715947205566,69.82739540910386,6.249864454344149,7.361628405279444
2021-04-17,Country_B,0,15.733640674596026,66.63146248975208,7.976831850784363,7.426635932540397
2021-04-18,Country_B,0,19.15145653992746,64.22192233880678,8.925319605232156,7.084854346007254
2021-04-19,Country_B,0,16.95712640099649,68.2025331894489,8.24373556947509,7.304287359900352
2021-04-20,Country_B,0,19.189697737795242,64.58028616583869,6.283236035930479,7.081030226220476
2021-04-21,Country_B,0,22.52114332696975,65.12874742305267,6.604272713749218,6.747885667303025
2021-04-22,Country_B,0,20.960501157609503,69.95734452051323,7.176311398282769,6.903949884239051
2021-04-23,Country_B,0,24.206914007786196,63.45016839924566,5.273663534624929,6.579308599221381
2021-04-24,Country_B,0,17.042421063684287,64.18695143327685,6.098174642972845,7.2957578936315715
2021-04-25,Country_B,0,15.002270382182555,69.15001537747527,9.219397056154644,7.499772961781744
2021-04-26,Country_B,0,22.42292231486947,61.678145956460284,5.60181788104993,6.757707768513054
2021-04-27,Country_B,0,15.676047494723832,67.24029188772921,9.644039803439426,7.432395250527617
2021-04-28,Country_B,0,19.305358209130368,61.19140671996048,7.561964103660532,7.069464179086964
2021-04-29,Country_B,0,18.4883190745863,63.74824924349998,8.106653120778535,7.15116809254137
2021-04-30,Country_B,0,22.187181132622023,61.106035988731605,5.177951154032382,6.781281886737799
2021-05-01,Country_B,0,24.943303026857148,62.32728348915552,5.269152624542295,6.505669697314286
2021-05-02,Country_B,0,16.8987532909592,60.38957846348464,6.959054473085859,7.31012467090408
2021-05-03,Country_B,0,23.024017844513242,63.412444497577205,7.2209170343918325,6.697598215548677
2021-05-04,Country_B,0,21.755867735674386,65.0889407006988,9.30722843010662,6.824413226432561
2021-05-05,Country_B,0,23.660356750457566,60.099106954911534,8.890231532415996,6.633964324954244
2021-05-06,Country_B,0,19.607336002416737,69.88840541303664,7.4161603793771755,7.039266399758327
2021-05-07,Country_B,0,24.868959453882976,67.54569361205736,6.243024423066531,6.513104054611702
2021-05-08,Country_B,0,20.383949792869576,69.92135639478583,9.287653038759618,6.961605020713043
2021-05-09,Country_B,0,15.973668937912212,67.06371996809996,6.727897929354065,7.402633106208779
2021-05-10,Country_B,0,15.069822618803482,64.03480969027,6.173772108624856,7.493017738119652
2021-05-11,Country_B,0,23.188692705204716,63.37330608845765,9.137618469769086,6.681130729479529
2021-05-12,Country_B,0,15.005979388347953,63.07819150026119,6.20582607153881,7.499402061165205
2021-05-13,Country_B,0,17.335673610686108,60.68186619765463,5.935621352052508,7.266432638931389
2021-05-14,Country_B,0,20.5554956988562,62.91361072837744,7.08697391164574,6.944450430114381
2021-05-15,Country_B,0,18.768668803471886,68.75904924999895,9.526494995052577,7.123133119652812
2021-05-16,Country_B,0,19.9295697165586,63.30155950315604,5.534003520011818,7.00704302834414
2021-05-17,Country_B,0,24.53402879382095,60.602269449002975,6.488251387841402,6.546597120617905
2021-05-18,Country_B,0,17.98066201170004,63.20401286140215,5.8214342163620465,7.201933798829995
2021-05-19,Country_B,0,22.831614309236972,61.22497861965989,8.174533295765814,6.7168385690763035
2021-05-20,Country_B,0,16.238460267058173,60.70535637592957,9.547147518429384,7.376153973294183
2021-05-21,Country_B,0,16.901287663187055,68.21250154559704,7.723154355535679,7.309871233681296
2021-05-22,Country_B,0,15.778565196087696,69.55448191438067,6.234805834959463,7.422143480391231
2021-05-23,Country_B,0,23.596453453526067,61.688100057845645,9.269714410709264,6.6403546546473935
2021-05-24,Country_B,0,15.13228812905294,65.11780456569481,8.847212897107784,7.486771187094707
2021-05-25,Country_B,0,24.347955174927833,69.09202136206487,9.098124347738224,6.565204482507217
2021-05-26,Country_B,0,23.88191349661304,61.99219685837077,6.420921478558643,6.611808650338697
2021-05-27,Country_B,0,17.889685249210586,63.770539310016986,6.966603351925944,7.211031475078942
2021-05-28,Country_B,0,20.445553246546755,61.59879763366441,8.456233318929947,6.955444675345325
2021-05-29,Country_B,0,16.675665393045065,63.10308482104548,7.51672565303077,7.332433460695494
2021-05-30,Country_B,0,22.964405615234774,67.39469233238728,8.22767178205261,6.703559438476524
2021-05-31,Country_B,0,16.5577326058017,65.47045345615578,5.437232508999427,7.34422673941983
2021-06-01,Country_B,1,8.773631767966508,81.20274795434939,2.1194343183372615,8.122636823203349
2021-06-02,Country_B,1,7.7398809946997185,89.33474200899734,4.8608978234890685,8.226011900530029
2021-06-03,Country_B,1,8.523270542525392,75.64650163422486,2.5372848179845446,8.14767294574746
2021-06-04,Country_B,1,8.922177934335402,89.21669546953845,2.423597190611555,8.10778220656646
2021-06-05,Country_B,1,12.635158436682122,76.63023809062038,4.94377273217383,7.736484156331788
2021-06-06,Country_B,1,8.81616499109135,86.62851808348584,3.0277732484333955,8.118383500890864
2021-06-07,Country_B,1,11.276688771588088,77.88024127110054,2.4380630578908877,7.872331122841192
2021-06-08,Country_B,1,14.380641395681312,88.7647091685665,4.6624068206386475,7.56193586043187
2021-06-09,Country_B,1,11.254334501665934,87.12402316824418,2.207110810734125,7.874566549833407
2021-06-10,Country_B,1,8.347890418906792,79.70554687135734,3.9069359658578398,8.165210958109322
2021-06-11,Country_B,1,8.559577734706405,77.22760172465522,3.7894012262406314,8.14404222652936
2021-06-12,Country_B,1,13.143839206690815,80.7318524168996,2.3968061452954452,7.685616079330919
2021-06-13,Country_B,1,6.96688197312823,78.56224957754075,2.8996927789836087,8.303311802687178
2021-06-14,Country_B,1,11.427950705063092,84.01418226806578,4.0882395847011175,7.85720492949369
2021-06-15,Country_B,1,8.625019845315132,87.35996477819967,2.612262983467281,8.137498015468486
2021-06-16,Country_B,1,9.690407475181539,87.01408082312146,2.540475943197858,8.030959252481846
2021-06-17,Country_B,1,6.098631137407829,88.25525951531985,3.028788988277588,8.390136886259217
2021-06-18,Country_B,1,11.83870124909032,75.38022906395908,4.070140665228349,7.816129875090969
2021-06-19,Country_B,1,8.161013115469705,75.83611280381163,3.8294382846443513,8.18389868845303
2021-06-20,Country_B,1,7.408038160731732,80.8021086307782,2.241742436859541,8.259196183926827
2021-06-21,Country_B,1,6.471632510949453,79.46965853243766,2.2692785016804713,8.352836748905055
2021-06-22,Country_B,1,14.108262646863153,75.09070564775968,3.451580656592934,7.589173735313685
2021-06-23,Country_B,1,6.232474581325515,79.61518634216922,4.778178679454797,8.376752541867448
2021-06-24,Country_B,1,6.6169455327398685,89.48748479577499,2.617383130968265,8.338305446726014
2021-06-25,Country_B,1,12.415661084668296,83.20015897345968,4.653436182790277,7.75843389153317
2021-06-26,Country_B,1,10.53993255503131,83.01838828734464,2.5863740011051997,7.946006744496869
2021-06-27,Country_B,1,6.6622936205165875,88.74733726673271,2.983514596550102,8.33377063794834
2021-06-28,Country_B,1,8.72082254962896,86.39735487642582,3.0164704472684223,8.127917745037104
2021-06-29,Country_B,1,14.520624466390027,86.06891653498201,3.79228772772026,7.547937553360997
2021-06-30,Country_B,1,13.808951605447525,75.74408862524224,2.7711880765676264,7.619104839455247
2021-07-01,Country_B,1,9.6503633422091,78.40467809207281,4.231715561906456,8.03496366577909
2021-07-02,Country_B,1,14.192080310537252,81.35655179896385,3.026397800335685,7.580791968946276
2021-07-03,Country_B,1,14.615507321375663,81.67278649241311,3.46714520134785,7.538449267862434
2021-07-04,Country_B,1,8.516498723419055,88.64322709518207,3.706866449845552,8.148350127658095
2021-07-05,Country_B,1,12.621745871816447,87.1771007752633,3.0255471257517748,7.737825412818356
2021-07-06,Country_B,1,9.3369433132038,87.72707661609397,3.0897660550274306,8.06630566867962
2021-07-07,Country_B,1,12.939351334518513,89.11488483861656,3.869631119204021,7.70606486654815
2021-07-08,Country_B,1,12.416272874518889,87.07645968061702,4.535118946689927,7.758372712548113
2021-07-09,Country_B,1,8.95053337856796,75.76895188763997,3.2056288137102187,8.104946662143204
2021-07-10,Country_B,1,11.737562297840897,81.7552557867119,4.246889452581195,7.8262437702159104
2021-07-11,Country_B,1,8.569824294686638,84.52116211656045,2.559259414561924,8.143017570531336
2021-07-12,Country_B,1,12.493694366449569,83.18543953219539,2.612193165639802,7.750630563355043
2021-07-13,Country_B,1,7.919111734978072,86.22913062872749,3.447803706984562,8.208088826502193
2021-07-14,Country_B,1,7.160314403930722,89.50906785555446,4.1453750594506635,8.283968559606928
2021-07-15,Country_B,1,14.571348325397961,81.40657568040515,3.4253010220751614,7.542865167460204
2021-07-16,Country_B,1,13.979552161850192,82.87574010368077,4.121836735717002,7.602044783814981
2021-07-17,Country_B,1,7.5217287749552995,81.70089703053961,2.3703495974310655,8.24782712250447
2021-07-18,Country_B,1,7.059800358769617,75.01415122901447,2.1177951549459806,8.294019964123038
2021-07-19,Country_B,1,14.772838231769294,78.63530542705143,3.989932128512006,7.522716176823071
2021-07-20,Country_B,1,13.390996987996115,83.25990688854847,2.4594335002518686,7.660900301200389
2021-07-21,Country_B,1,12.281164373361664,84.00377115149375,4.193751768042125,7.7718835626638345
2021-07-22,Country_B,1,12.697466228570871,89.63115551527117,3.72068984008013,7.730253377142913
2021-07-23,Country_B,1,8.416411126906018,84.72696835350355,2.2053221277278783,8.158358887309399
2021-07-24,Country_B,1,13.973973183215863,76.79071517007296,2.983528513657455,7.602602681678414
2021-07-25,Country_B,1,13.15745380626121,83.95968567496068,3.180906560832326,7.68425461937388
2021-07-26,Country_B,1,9.734356593750213,87.8182108980327,3.0200131581796765,8.026564340624978
2021-07-27,Country_B,1,13.696496848121713,76.32201646465037,4.330395311625892,7.63035031518783
2021-07-28,Country_B,1,13.475476330547364,77.72726479256008,3.291039597116601,7.652452366945264
2021-07-29,Country_B,1,6.654997746636556,85.59906193491327,3.60604330418497,8.334500225336345
2021-07-30,Country_B,1,11.35323346708321,77.94730450434317,2.635237586157259,7.864676653291679
2021-07-31,Country_B,1,5.4149732550990635,79.83101302793594,3.6792339840010246,8.458502674490095
2021-08-01,Country_B,1,13.579349139973289,85.0039117118802,3.3061889701992544,7.642065086002671
2021-08-02,Country_B,1,14.531201143941377,85.78867800863748,4.79049560858765,7.546879885605863
2021-08-03,Country_B,1,10.275879732721656,78.8835641218971,2.158480059094166,7.972412026727835
2021-08-04,Country_B,1,12.260848514838505,76.81954497008302,2.9083253848159014,7.77391514851615
2021-08-05,Country_B,1,10.324709078838975,83.46624881669621,3.801749590961408,7.967529092116102
2021-08-06,Country_B,1,6.662553303497006,80.69606107232474,3.8515826813509,8.333744669650299
2021-08-07,Country_B,1,14.698188646337847,85.91446706549533,4.767811271281873,7.530181135366215
2021-08-08,Country_B,1,12.62212058314177,83.875754533386,2.5760701074090337,7.7377879416858235
2021-08-09,Country_B,1,11.66685651892513,84.35069348939861,3.8074075113717996,7.833314348107487
2021-08-10,Country_B,1,9.897858679882408,82.92984905983913,3.0033275813543123,8.01021413201176
2021-08-11,Country_B,1,10.193126926423032,77.96333858517717,4.41552319208113,7.980687307357697
2021-08-12,Country_B,1,6.857769546987078,76.274494348342,3.308738079071472,8.314223045301294
2021-08-13,Country_B,1,11.583074395060619,81.56575237400313,2.830262395853926,7.8416925604939385
2021-08-14,Country_B,1,10.581711838904408,80.205035031183,4.798603070379899,7.94182881610956
2021-08-15,Country_B,1,14.22645139603572,82.53557729958143,2.9836519820547753,7.577354860396429
2021-08-16,Country_B,1,12.37132413956639,75.550694152246,3.424307018130954,7.762867586043362
2021-08-17,Country_B,1,8.363233942703335,88.80803827653833,2.0360090818180474,8.163676605729668
2021-08-18,Country_B,1,10.52814875718349,86.1099537159994,3.4550539625721237,7.947185124281652
2021-08-19,Country_B,1,5.854030301627216,89.58692085041854,3.554031294128294,8.414596969837278
2021-08-20,Country_B,1,11.141862443190114,78.54914674061261,3.4504942553204114,7.885813755680989
2021-08-21,Country_B,1,9.291494919583219,76.12343763002976,2.3184810606424016,8.070850508041678
